key_ind,zaehler,indication_class_de,name_de,name_en,translation_source,translation_date,confidence_level,validation_status,review_source,review_date,reviewed_name_en,review_notes
57A,3,HIV-Infektion (Monopräparate),HIV-Infektion (Monopräparate),HIV infection (monotherapies),qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,"HIV infection, single-ingredient preparations",Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A01,1,Reverse-Transkriptase-Hemmer (nucleosidisch),NRTI,NRTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A01,2,Reverse-Transkriptase-Hemmer (nucleosidisch),Reverse-Transkriptase-Hemmer (nucleosidisch),Nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A01,3,Reverse-Transkriptase-Hemmer (nucleosidisch),Reverse-Transkriptase-Hemmer (nukleosidisch),Nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A01,4,Reverse-Transkriptase-Hemmer (nucleosidisch),Reverse-Transkriptase-Inhibitoren (nucleosidisch),Nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A01,5,Reverse-Transkriptase-Hemmer (nucleosidisch),Reverse-Transkriptase-Inhibitoren (nukleosidisch),Nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A02,1,Reverse-Transkriptase-Hemmer (nucleotidanalog),NTRTI,NtRTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A02,2,Reverse-Transkriptase-Hemmer (nucleotidanalog),Reverse-Transkriptase-Hemmer (nucleotidanalog),Nucleotide reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A02,3,Reverse-Transkriptase-Hemmer (nucleotidanalog),Reverse-Transkriptase-Hemmer (nukleotidanalog),Nucleotide reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A02,4,Reverse-Transkriptase-Hemmer (nucleotidanalog),Reverse-Transkriptase-Inhibitoren (nucleotidanalog),Nucleotide reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A02,5,Reverse-Transkriptase-Hemmer (nucleotidanalog),Reverse-Transkriptase-Inhibitoren (nukleotidanalog),Nucleotide reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A03,1,Reverse-Transkriptase-Hemmer (nicht nucleosidisch),NNRTI,NNRTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A03,2,Reverse-Transkriptase-Hemmer (nicht nucleosidisch),Reverse-Transkriptase-Hemmer (nicht nucleosidisch),Non-nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A03,3,Reverse-Transkriptase-Hemmer (nicht nucleosidisch),Reverse-Transkriptase-Hemmer (nicht nukleosidisch),Non-nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A03,4,Reverse-Transkriptase-Hemmer (nicht nucleosidisch),Reverse-Transkriptase-Inhibitoren (nicht nucleosidisch),Non-nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A03,5,Reverse-Transkriptase-Hemmer (nicht nucleosidisch),Reverse-Transkriptase-Inhibitoren (nicht nukleosidisch),Non-nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A04,1,HIV-Proteasehemmer,HIV-PI,HIV PIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A04,2,HIV-Proteasehemmer,HIV-Proteasehemmer,HIV protease inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A04,3,HIV-Proteasehemmer,HIV-Proteaseinhibitoren,HIV protease inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A04,4,HIV-Proteasehemmer,PI (HIV),HIV PIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A05,1,Integrasehemmer,INI,INIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A05,2,Integrasehemmer,INSTI,INSTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A05,3,Integrasehemmer,Integrasehemmer,Integrase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A06,1,CCR5-Antagonisten,C-C-Motiv-Chemokin-Rezeptor 5-Antagonisten,C-C motif chemokine receptor 5 antagonists,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A06,2,CCR5-Antagonisten,CCR5-Antagonisten,CCR5 antagonists,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A07,1,HIV-Fusionshemmer,Fusionshemmer,Fusion inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A07,2,HIV-Fusionshemmer,HIV-Fusionshemmer,HIV fusion inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57A08,1,Andere Monopräparate,"HIV-Infektion, andere Monopräparate","HIV infection, other monotherapies",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Other single-ingredient preparations for HIV infection,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B,1,Kombinationen bei HIV-Infektion,AIDS,AIDS,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B,2,Kombinationen bei HIV-Infektion,HIV-1-Infektion,HIV-1 infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B,3,Kombinationen bei HIV-Infektion,"HIV-Infektion, Kombinationen","HIV infection, combinations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B01,1,Reverse-Transkriptase-Hemmer nur nucleosidisch/nucleotidanalog,NRTI,NRTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B01,2,Reverse-Transkriptase-Hemmer nur nucleosidisch/nucleotidanalog,Reverse-Transkriptase-Hemmer nur nucleosidisch/nucleotidanalog,Nucleoside/nucleotide reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B01,3,Reverse-Transkriptase-Hemmer nur nucleosidisch/nucleotidanalog,Reverse-Transkriptase-Hemmer nur nukleosidisch/nukleotidanalog,Nucleoside/nucleotide reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B01,4,Reverse-Transkriptase-Hemmer nur nucleosidisch/nucleotidanalog,Reverse-Transkriptase-Inhibitoren (nucleosidisch),Nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B01,5,Reverse-Transkriptase-Hemmer nur nucleosidisch/nucleotidanalog,Reverse-Transkriptase-Inhibitoren (nucleotidanalog),Nucleotide reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B01,6,Reverse-Transkriptase-Hemmer nur nucleosidisch/nucleotidanalog,Reverse-Transkriptase-Inhibitoren (nukleosidisch),Nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B01,7,Reverse-Transkriptase-Hemmer nur nucleosidisch/nucleotidanalog,Reverse-Transkriptase-Inhibitoren (nukleotidanalog),Nucleotide reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B02,1,Reverse-Transkriptase-Hemmer nucleosidisch/nicht nucleosidisch,NRTI + NNRTI,NRTIs and NNRTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B02,2,Reverse-Transkriptase-Hemmer nucleosidisch/nicht nucleosidisch,Reverse-Transkriptase-Hemmer nucleosidisch/nicht nucleosidisch,Nucleoside and non-nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B02,3,Reverse-Transkriptase-Hemmer nucleosidisch/nicht nucleosidisch,Reverse-Transkriptase-Hemmer nukleosidisch/nicht nukleosidisch,Nucleoside and non-nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B02,4,Reverse-Transkriptase-Hemmer nucleosidisch/nicht nucleosidisch,Reverse-Transkriptase-Inhibitoren (nucleosidisch + nicht nucleosidisch),Nucleoside and non-nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B02,5,Reverse-Transkriptase-Hemmer nucleosidisch/nicht nucleosidisch,Reverse-Transkriptase-Inhibitoren (nukleosidisch + nicht nukleosidisch),Nucleoside and non-nucleoside reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B03,1,"Reverse-Transkriptase- und Integrase-Hemmer, geboostert",INSTI + NNRTI,INSTIs and NNRTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B03,2,"Reverse-Transkriptase- und Integrase-Hemmer, geboostert",INSTI + NRTI,INSTIs and NRTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B03,3,"Reverse-Transkriptase- und Integrase-Hemmer, geboostert",INSTI + NTRTI,INSTIs and NRTIs,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,INSTIs and NtRTIs,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B03,4,"Reverse-Transkriptase- und Integrase-Hemmer, geboostert",Integrase- und Reverse-Transkriptase-Inhibitoren,Integrase and reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B03,5,"Reverse-Transkriptase- und Integrase-Hemmer, geboostert",NNRTI + INSTI,NNRTIs and INSTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B03,6,"Reverse-Transkriptase- und Integrase-Hemmer, geboostert",NRTI + INSTI,NRTIs and INSTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B03,7,"Reverse-Transkriptase- und Integrase-Hemmer, geboostert",NTRTI + INSTI,NRTIs and INSTIs,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,NtRTIs and INSTIs,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B03,8,"Reverse-Transkriptase- und Integrase-Hemmer, geboostert","Reverse-Transkriptase- und Integrase-Hemmer, geboostert",Boosted reverse transcriptase and integrase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B04,1,"HIV-Proteasehemmer, geboostert","HIV-Proteasehemmer, geboostert",Boosted HIV protease inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B04,2,"HIV-Proteasehemmer, geboostert",HIV-Proteaseinhibitoren,HIV protease inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B05,1,Andere Kombinationen,"HIV-Infektion, andere Kombinationen","HIV infection, other combinations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B05,2,Andere Kombinationen,NNRTI + INSTI,NNRTIs and INSTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B05,3,Andere Kombinationen,NRTI + NTRTI + INSTI,"NRTIs, NRTIs, and INSTIs",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,"NRTIs, NtRTIs, and INSTIs",Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57B05,4,Andere Kombinationen,NRTI + NTRTI + PI (geboostert),"NRTIs, NRTIs, and boosted PIs",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,"NRTIs, NtRTIs, and boosted PIs",Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57C,1,Hepatitis-B-Infektion,HBV-Infektion,HBV infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57C,2,Hepatitis-B-Infektion,Hepatitis-B,Hepatitis B,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57C,3,Hepatitis-B-Infektion,Hepatitis-B-Infektion,Hepatitis B infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57C01,1,Monopräparate,"Hepatitis-B-Infektion, Monopräparate","Hepatitis B infection, single-agent preparations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57C01,2,Monopräparate,NRTI,NRTIs,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57C01,3,Monopräparate,Reverse-Transkriptase-Inhibitoren,Reverse transcriptase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57C02,1,Kombinationen,"Hepatitis-B-Infektion, Kombinationen","Hepatitis B infection, combinations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57C03,1,Immunglobuline,"Hepatitis-B, Immunglobuline","Hepatitis B, immunoglobulins",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Hepatitis B immunoglobulins,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57C03,2,Immunglobuline,Immunglobuline,Immunoglobulins,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D,1,Hepatitis-C-Infektion (Monopräparate),HCV,HCV,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D,2,Hepatitis-C-Infektion (Monopräparate),HCV-Infektion,HCV infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D,3,Hepatitis-C-Infektion (Monopräparate),Hepatitis C (chronisch),Hepatitis C (chronic),qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Chronic hepatitis C,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D,4,Hepatitis-C-Infektion (Monopräparate),Hepatitis-C-Infektion (Monopräparate),Hepatitis C infection (single-agent preparations),qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,"Hepatitis C infection, single-ingredient preparations",Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D01,1,HCV-Proteasehemmer,HCV-PI,HCV protease inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D01,2,HCV-Proteasehemmer,HCV-Proteasehemmer,HCV protease inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D01,3,HCV-Proteasehemmer,HCV-Proteaseinhibitoren,HCV protease inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D01,4,HCV-Proteasehemmer,NS3/4A-Inhibitoren,NS3/4A inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D01,5,HCV-Proteasehemmer,Nichtstrukturprotein 3/4A-Hemmer,Non-structural protein 3/4A inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D01,6,HCV-Proteasehemmer,PI (HCV),PI (HCV),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D02,1,Viruspolymerasehemmer,HCV-Viruspolymerasehemmer,HCV viral polymerase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D02,2,Viruspolymerasehemmer,NS5B-Inhibitoren,NS5B inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D02,3,Viruspolymerasehemmer,Nichtstrukturprotein 5B-Hemmer,Non-structural protein 5B inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D02,4,Viruspolymerasehemmer,RNA-Viruspolymerasehemmer,RNA viral polymerase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D02,5,Viruspolymerasehemmer,Viruspolymerasehemmer,Viral polymerase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D03,1,NS5A-Hemmer,NS5A-Hemmer,NS5A inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D03,2,NS5A-Hemmer,NS5A-Inhibitoren,NS5A inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D03,3,NS5A-Hemmer,Nichtstrukturprotein 5A-Hemmer,Non-structural protein 5A inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D04,1,Andere Monopräparate,DNA-Viruspolymerasehemmer,DNA viral polymerase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D04,2,Andere Monopräparate,"Hepatitis-C-Infektion, andere Monopräparate","Hepatitis C infection, other monotherapies",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Other single-ingredient preparations for hepatitis C infection,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D05,1,Interferone,"Hepatitis-C, Interferone","Hepatitis C, interferons",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Interferons for hepatitis C,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57D05,2,Interferone,Interferone,Interferons,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E,1,Kombinationen bei Hepatitis-C-Infektion,HCV-Infektion,HCV infection,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E,2,Kombinationen bei Hepatitis-C-Infektion,Hepatitis C (chronisch),Hepatitis C (chronic),qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Chronic hepatitis C,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E,3,Kombinationen bei Hepatitis-C-Infektion,"Hepatitis-C-Infektion, Kombinationen","Hepatitis C infection, combinations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E01,1,NS5A- und HCV-Proteasehemmer,HCV-Protease- + NS5A-Inhibitor,HCV protease + NS5A inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E01,2,NS5A- und HCV-Proteasehemmer,NS5A- und HCV-Proteasehemmer,NS5A and HCV protease inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E02,1,NS5A- und Viruspolymerasehemmer,NS5A- und Viruspolymerasehemmer,NS5A and viral polymerase inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E02,2,NS5A- und Viruspolymerasehemmer,RNA-Viruspolymerase + NS5A-Inhibitor,RNA viral polymerase + NS5A inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E02,3,NS5A- und Viruspolymerasehemmer,Viruspolymerase + NS5A-Inhibitor,Viral polymerase + NS5A inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E03,1,Andere Kombinationen,"Hepatitis-C-Infektion, andere Kombinationen","Hepatitis C infection, other combinations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
57E03,2,Andere Kombinationen,NS5A- + Viruspolymerase- + HCV-Proteaseinhibitoren,NS5A + viral polymerase + HCV protease inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review batch 5000-5321. Terminology checked against standard pharmacologic and clinical nomenclature.
